op_unique_carrier,op_carrier_fl_num,origin,origin_city_name,origin_state_nm,dest,dest_city_name,dest_state_nm,dep_delay,taxi_out,taxi_in,arr_delay,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,fl_year,fl_month,fl_day,fl_dayofweek,is_weekend,season,crs_dep_hour,crs_dep_min,dep_hour,dep_min,wheels_off_hour,wheels_off_min,wheels_on_hour,wheels_on_min,crs_arr_hour,crs_arr_min,arr_hour,arr_min
13,1030.0,68,61,42,186,182,16,-0.27945572494580223,-1.113867564142965,-0.6241875981275594,-0.3675386333922853,0,0,-0.9227819639994888,-1.0001003455284856,-0.8126538769043368,-0.6719142556435898,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,2,23,4,0,3,20,35,20,33,20,40,21,38,21,55,21,42
13,335.0,72,65,5,163,131,23,0.168039465644568,1.1393739204330349,-0.48278040128996896,0.2967404965041175,0,0,-0.6484076184999589,-0.5458187826822725,-0.6709950163409714,-0.5095289567270374,0.5062606845813448,-0.06894253228977358,-0.06710879695742326,-0.023245306255910498,-0.20843730158677687,2024,1,13,5,1,3,6,5,6,27,6,56,9,4,8,45,9,9
12,2282.0,243,223,4,45,40,4,-0.3540382567108639,-0.3969270917778741,-0.48278040128996896,-0.42139910338388553,0,0,-0.9090632467245123,-0.972568129598412,-0.8976491932423561,-0.8560625327654532,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,12,4,2,0,0,16,21,16,15,16,29,17,21,17,42,17,26
4,2194.0,27,29,0,15,14,8,-0.09299939553314795,-0.3969270917778741,-0.0585588107771974,-0.20595722341748463,0,0,-1.1422814403991128,-1.2341241809341106,-1.20929868648176,-1.1774849801054332,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,4,29,0,0,1,15,26,15,34,15,48,17,18,17,30,17,26
1,739.0,145,139,26,145,154,4,-0.20487319318074051,0.6272735830293985,0.36566277973557415,-0.06232930343988402,0,0,-0.9502193985494418,-0.8486731579130812,-0.9968103956367119,-1.0067293049560688,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,2,26,0,0,3,19,10,19,12,19,36,20,21,20,28,20,32
13,588.0,82,73,42,143,143,26,-0.4286207884759256,-0.6017672267393286,-0.6241875981275594,-0.49321306337268583,0,0,-0.5112204457501939,-0.573350998612346,-0.4443408394395866,-0.42582519439891753,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,12,14,5,1,0,8,35,8,25,8,37,9,1,9,25,9,5
7,115.0,189,125,9,119,115,9,-0.39132952259339476,-1.0114474966622378,0.36566277973557415,-0.17005024342308447,0,0,-1.5126868068234782,-1.3580191526194414,-1.2942940028197794,-1.2344035384885548,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,1,31,2,0,3,6,45,6,37,6,45,7,9,7,22,7,20
11,3166.0,202,193,2,238,231,4,0.07481130093824089,-0.6017672267393286,-0.6241875981275594,-0.008468833448283796,0,0,-0.5660953148500999,-0.628415430472493,-0.5010043836649328,-0.5497067626445348,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,1,11,3,0,3,15,3,15,20,15,32,15,52,15,49,15,56
2,130.0,14,9,1,242,241,48,-0.44726642141719103,-0.8066073617007832,-0.19996600761478792,-0.6009340033558863,0,0,0.9018074335723855,0.7757275819612567,0.9297501080250584,1.0222498938775548,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,4,25,3,0,1,11,0,10,49,10,59,15,0,15,33,15,7
12,2480.0,243,223,4,126,116,42,-0.2608100920045368,2.1635745952403074,0.6484771734107552,-0.0802827934370841,0,0,1.272212799996751,1.4089685483529477,1.0855748546447606,1.3353019649847229,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,2,9,4,0,3,13,0,12,59,13,38,18,50,19,0,19,3
11,4321.0,207,188,20,78,72,20,-0.3540382567108639,0.42243344806794403,0.08284838606039312,0.26083351650971737,0,0,-1.1285627231241362,-0.6697137543676033,-0.7559903326789906,-0.9950107782301321,0.5062606845813448,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,4,12,4,0,1,14,5,13,59,14,21,15,23,15,10,15,32
11,4059.0,78,67,20,105,100,50,-0.3540382567108639,-0.2945070242971468,-0.7655947949651499,-0.4573060833782857,0,0,-0.8816258121745593,-0.972568129598412,-0.8834833071860195,-0.9213514673813866,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,3,21,3,0,3,10,20,10,14,10,29,10,22,10,43,10,25
13,1775.0,70,266,47,166,51,11,0.33585016211595686,-0.49934715925860135,-0.3413732044523784,0.18901955652091704,0,0,-0.23684610025066388,-0.339327163206721,-0.24601843465087495,-0.3956918399607944,0.06145705047935252,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,0.16072118059726168,2024,2,25,6,1,3,18,20,18,51,19,4,19,42,19,30,19,48
8,3983.0,73,62,42,159,142,42,-0.3540382567108639,-0.8066073617007832,-0.7655947949651499,-0.6547944733474865,0,0,-0.7032824875998648,-0.9450359136683385,-0.7843221047916638,-0.7388772655060856,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,11,13,2,0,0,8,8,8,2,8,12,9,12,9,44,9,15
1,2320.0,55,46,31,228,218,30,0.2239763644683643,-0.19208695681641957,-0.3413732044523784,0.09925210653491666,0,0,-0.49750172847521734,-0.5871171065773827,-0.5435020418339425,-0.4425659468645415,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,5,17,4,0,1,14,52,15,17,15,33,16,50,16,43,16,56
4,2587.0,267,254,7,78,72,20,-0.2608100920045368,-0.9090274291815105,2.6281779291370224,-0.06232930343988402,0,0,0.22959028709853704,0.3765104509751906,0.2497875773209042,0.2438049042260408,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,7,30,1,0,2,13,35,13,34,13,43,15,56,16,19,16,23
4,2985.0,267,254,7,185,169,21,-0.44726642141719103,-0.19208695681641957,-0.19996600761478792,-0.3675386333922853,0,0,0.7509015435476439,0.8032597978913302,0.8730865637997123,0.7845312088656946,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,10,23,2,0,0,18,20,18,9,18,25,20,22,20,42,20,29
4,2898.0,28,27,24,185,169,21,-0.2608100920045368,-0.6017672267393286,-0.6241875981275594,-0.4393525933810856,0,0,-0.3054396866255464,-0.4494560269270151,-0.3168478649325577,-0.14960277871612224,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,1,31,2,0,3,6,25,6,24,6,36,9,9,9,30,9,13
13,1132.0,248,224,4,254,233,4,-0.2421644590632714,-0.8066073617007832,-0.9070019918027404,-0.40344561338668544,0,0,-0.8541883776246063,-0.9863342375634487,-0.8126538769043368,-0.8292773288204549,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,8,8,3,0,2,17,50,17,50,18,0,18,58,19,15,19,0
4,2990.0,16,15,8,135,123,7,-0.3353926237695985,-0.3969270917778741,-0.3413732044523784,-0.3675386333922853,0,0,-1.1011252885741833,-1.137761425178853,-1.0818057119747313,-0.9498107465729474,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,10,2,2,0,0,13,40,13,35,13,49,14,28,14,47,14,34
14,3439.0,85,177,28,78,72,20,-0.3540382567108639,8.513618779045398,0.22425558289798364,1.1585080163697212,0,0,-0.41518942482535837,0.7344292580661463,-0.4443408394395866,-0.5848623428223452,-0.14611797876824387,-0.06894253228977358,4.348856019703292,-0.023245306255910498,-0.20843730158677687,2024,9,2,0,0,2,16,30,16,24,18,5,19,29,18,27,19,39
11,3307.0,251,219,45,242,241,48,-0.27945572494580223,-0.7041872942200559,-0.19996600761478792,-0.8163758833222872,0,0,0.10612183162374855,-0.31179494727664747,-0.2035207764818653,-0.24837321826330358,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,2,17,5,1,3,11,9,11,7,11,18,11,59,12,44,12,6
5,1327.0,201,192,36,56,48,31,-0.44726642141719103,1.1393739204330349,0.5070699765731647,-0.42139910338388553,0,0,-0.2917209693505699,-0.284262731346574,-0.5010043836649328,-0.6501512774382786,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,2,27,1,0,3,10,44,10,33,11,2,12,22,12,50,12,34
13,1907.0,56,58,33,257,249,23,-0.4099751555346602,-1.113867564142965,-0.6241875981275594,-0.6368409833502865,0,0,-0.7855947912497238,-0.972568129598412,-0.7843221047916638,-0.7171142873007744,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,12,18,2,0,0,18,55,18,46,18,53,18,53,19,25,18,57
5,4206.0,192,183,4,143,143,26,0.35449579505722234,-0.2945070242971468,0.6484771734107552,0.40446143648731797,0,0,-1.0599691367492539,-1.0138664534935222,-1.0676398259183946,-1.0720182395720024,0.35799280654734733,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,0.2278409046307232,2024,10,13,6,1,0,20,59,21,31,21,46,22,26,22,9,22,39
11,3905.0,194,178,47,78,72,20,-0.3353926237695985,-0.19208695681641957,2.2039563386242507,0.06334512654051651,0,0,-0.4426268593753114,-0.14660165169620634,-0.34517963704523075,-0.5162252577132869,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,10,8,1,0,0,12,59,12,54,13,10,14,41,14,54,15,5
7,533.0,119,111,9,156,149,9,-0.2608100920045368,-0.19208695681641957,-0.19996600761478792,-0.09823628343428417,0,0,-1.4440932204485957,-1.330486936689368,-1.3226257749324526,-1.2310553879954298,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,12,16,0,0,0,18,49,18,48,19,4,19,26,19,31,19,33
12,1636.0,185,170,5,71,70,5,-0.3353926237695985,-0.7041872942200559,-0.19996600761478792,-0.5470735333642861,0,0,-1.0050942676493477,-1.1790597490739634,-1.0959715980310678,-1.0736923148185646,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,10,10,3,0,0,13,26,13,21,13,32,14,10,14,40,14,17
14,5726.0,138,176,30,69,269,47,-0.3540382567108639,2.368414730201762,2.2039563386242507,0.09925210653491666,0,0,-0.6346889012249823,-0.2980288393116107,-0.8551515350733465,-1.0452330356270039,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,3,27,2,0,3,15,34,15,28,16,9,17,4,17,15,17,28
11,5440.0,243,223,4,254,233,4,-0.37268388965212934,0.32001338058721673,-0.6241875981275594,-0.4393525933810856,0,0,-0.5660953148500999,-0.628415430472493,-0.6284973581719617,-0.779055071423583,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,6,11,1,0,1,13,20,13,13,13,34,14,45,15,6,14,49
13,3543.0,258,246,23,231,90,7,-0.1862275602394751,-1.0114474966622378,-0.6241875981275594,-0.295724673403485,0,0,0.03752824524886607,-0.050238895940949026,0.15062637492654837,0.2371086032397912,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,12,9,0,0,0,18,0,18,3,18,11,21,17,21,30,21,21
14,4581.0,167,156,41,154,183,30,0.056165667996975456,-0.7041872942200559,-0.0585588107771974,-0.044375813442683945,0,0,0.17471541799863105,0.10118829167445535,0.20728991915189457,0.21032339929479285,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,3,21,3,0,3,6,50,7,6,7,17,10,27,10,30,10,35
4,2465.0,16,15,8,222,211,31,-0.3353926237695985,-0.9090274291815105,0.08284838606039312,-0.3854921233894854,0,0,-0.9639381158244182,-1.0138664534935222,-0.9259809653550292,-0.8058402753685814,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,3,21,3,0,3,12,25,12,20,12,29,13,19,13,42,13,28
11,5035.0,72,65,5,252,223,14,0.8392822515301234,0.012753178145034964,-0.48278040128996896,0.7455777464341193,0,0,-0.8130322257996768,-0.8624392658781179,-0.8409856490170099,-0.7606402437113967,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,1.4359959372330313,2024,6,15,5,1,1,21,5,22,3,22,21,0,17,23,33,0,22
13,2573.0,165,50,11,189,179,39,0.24262199740962972,-0.2945070242971468,1.4969203544362983,0.7814847264285195,0,0,-0.4426268593753114,-0.022706680010875502,-0.13269134620018255,-0.1663435311817462,-0.14611797876824387,-0.06894253228977358,1.3838510713739547,-0.023245306255910498,0.6641191108482233,2024,8,2,4,0,2,20,25,20,51,21,6,23,52,23,20,0,11
9,1479.0,188,180,4,233,227,4,0.18668509858583343,3.18777527004758,-0.48278040128996896,0.9969266063949205,0,0,-0.7993135085247003,-0.1741338676262799,-0.5718338139466155,-0.6551735031779657,-0.14611797876824387,-0.06894253228977358,3.781089114704057,-0.023245306255910498,-0.20843730158677687,2024,8,22,3,0,2,17,40,18,3,18,52,20,7,19,9,20,12
13,546.0,233,221,42,83,78,42,-0.2608100920045368,-0.2945070242971468,-0.48278040128996896,-0.1520967534258844,0,0,-0.7855947912497238,-0.7110120782627135,-0.6426632442282982,-0.5714697408498459,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,8,28,2,0,2,10,30,10,29,10,44,10,54,11,0,10,59
8,3985.0,280,80,3,72,65,42,-0.4286207884759256,4.416816079816307,-0.48278040128996896,0.2249265365153172,0,0,-0.9090632467245123,-0.4219238109969416,-0.9968103956367119,-0.9330699941073235,-0.14611797876824387,-0.06894253228977358,1.0684250130410464,-0.023245306255910498,-0.20843730158677687,2024,7,26,4,0,2,8,0,7,50,8,51,9,36,9,21,9,41
8,4065.0,73,62,42,62,63,42,-0.27945572494580223,-0.49934715925860135,-0.6241875981275594,-0.34958514339508523,0,0,-0.8404696603496298,-0.9037375897732282,-0.7984879908480003,-0.8091884258617061,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,2,9,4,0,3,22,32,22,30,22,43,23,42,23,58,23,46
6,2879.0,242,227,7,265,258,33,-0.16758192729820967,0.012753178145034964,-0.3413732044523784,-0.11618977343148425,0,0,-0.05850277567596942,-0.022706680010875502,0.008967514363182905,0.09648628252854995,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,11,25,0,0,0,8,10,8,14,8,32,10,28,10,33,10,34
0,5271.0,275,132,41,15,14,8,-0.37268388965212934,0.32001338058721673,0.22425558289798364,-0.20595722341748463,0,0,-1.1148440058491598,-1.0001003455284856,-1.0959715980310678,-1.1473516256673102,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,7,2,1,0,2,9,19,9,12,9,33,10,11,10,25,10,21
1,1891.0,220,204,31,174,166,7,-0.37268388965212934,-0.0896668893356923,-0.0585588107771974,-0.4393525933810856,0,0,-0.1819712311507579,-0.24296440745146367,-0.23185254859453838,-0.22995839055111722,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,10,4,4,0,0,19,33,19,26,19,43,21,22,21,47,21,30
12,2357.0,85,177,28,266,256,7,2.5546804821265425,0.32001338058721673,-0.48278040128996896,2.4511592961681266,0,0,0.449089763498161,0.44534099080037437,0.4622758681659524,0.2672419576779143,4.1239969086108825,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,4,22,0,0,1,9,0,11,30,11,51,14,19,12,0,14,24
4,1053.0,64,51,15,71,70,5,-0.2421644590632714,-0.7041872942200559,0.36566277973557415,-0.22391071341468471,0,0,0.394214894398255,0.4040426669052641,0.47644175422228896,0.3877753754304068,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,10,7,0,0,0,8,59,8,59,9,10,9,39,9,55,9,50
13,4222.0,120,112,42,193,188,34,-0.20487319318074051,-0.7041872942200559,-0.6241875981275594,-0.20595722341748463,0,0,-0.9227819639994888,-0.9312698057033018,-0.7984879908480003,-0.7003735348351504,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,1,22,0,0,3,16,50,16,52,17,3,18,2,18,10,18,6
1,2141.0,201,192,36,164,191,7,-0.4099751555346602,-0.3969270917778741,0.7898843702483457,-0.6907014533418867,0,0,0.22959028709853704,0.0048255359191980195,-0.019364257749490188,0.039567724145428494,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,3,24,6,1,3,15,54,15,45,15,59,17,53,18,38,18,7
1,2321.0,73,62,42,266,256,7,-0.2421644590632714,-0.6017672267393286,-0.48278040128996896,-0.4393525933810856,0,0,0.03752824524886607,-0.11906943576613283,0.008967514363182905,0.15340484091167142,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,6,25,1,0,1,7,26,7,26,7,38,10,34,10,56,10,39
11,5555.0,193,50,11,175,168,50,-0.3167469908283331,-0.49934715925860135,-0.0585588107771974,-0.5470735333642861,0,0,-1.1971563094990187,-1.3855513685495149,-1.3509575470451256,-1.2896480216251138,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,12,28,5,1,0,17,50,17,46,17,59,18,19,18,50,18,27
1,3093.0,233,221,42,72,65,42,1.0257385809427777,-1.0114474966622378,-0.48278040128996896,0.7276242564369193,0,0,-0.9639381158244182,-1.1652936411089267,-1.0109762816930485,-0.9883144772438825,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,1.4024360752163005,2024,9,7,5,1,2,17,31,18,39,18,47,19,31,18,48,19,36
11,5429.0,13,8,42,126,116,42,-0.4286207884759256,-0.49934715925860135,0.22425558289798364,-0.47525957337548574,0,0,-0.47006429392526433,-0.5182865667521989,-0.4868384976085962,-0.5363141606720356,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,2,17,5,1,3,12,2,11,52,12,5,13,26,13,55,13,36
11,5544.0,193,50,11,96,243,40,0.559597757411142,1.1393739204330349,-0.3413732044523784,0.6917172764425191,0,0,-0.5660953148500999,-0.4494560269270151,-0.5859997000029521,-0.6283882992329675,-0.14611797876824387,-0.06894253228977358,-0.004023585290841611,-0.023245306255910498,1.2346367651326466,2024,12,15,6,1,0,12,50,13,33,14,2,15,16,14,36,15,22
3,1289.0,85,177,28,250,230,37,0.20533073152709885,1.241793987913762,-0.3413732044523784,0.18901955652091704,0,0,1.3133689518216805,1.3126057925976904,1.2130678291517893,1.290101933327538,0.2393785041201494,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.040637991503122986,2024,7,10,2,0,2,17,35,17,59,18,29,21,50,21,38,21,56
13,1051.0,193,50,11,33,181,41,2.219059089183765,1.0369538529523077,0.9312915670859362,2.3434383561849264,0,0,-0.7170012048748413,-0.5595848906473092,-0.8126538769043368,-0.7171142873007744,-0.14611797876824387,-0.06894253228977358,0.18523204970890333,-0.023245306255910498,4.221464484621686,2024,9,15,6,1,2,16,20,18,32,19,0,19,58,17,55,20,13
12,1608.0,85,177,28,33,181,41,-0.3167469908283331,0.32001338058721673,0.08284838606039312,-0.49321306337268583,0,0,-0.031065341126016423,-0.1741338676262799,-0.23185254859453838,-0.14960277871612224,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,8,23,4,0,2,15,15,15,11,15,32,16,11,16,40,16,20
12,1928.0,85,177,28,201,270,7,-0.3540382567108639,0.42243344806794403,-0.6241875981275594,-0.529120043367086,0,0,0.4902459153230905,0.34897823504511705,0.36311466577159657,0.3107679140885366,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,12,9,0,0,0,16,45,16,39,17,1,19,22,19,48,19,26
4,2674.0,145,139,26,251,224,45,-0.39132952259339476,-0.49934715925860135,0.36566277973557415,-0.40344561338668544,0,0,-0.8267509430746534,-0.8486731579130812,-0.8409856490170099,-0.7857513724098326,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,4,6,5,1,1,6,0,5,52,6,5,8,1,8,27,8,12
